Bin, X, CDF
1591, 0.004409979664945096, 0.8080733674634587
1592, 0.004412749752674333, 0.8086626643586007
1593, 0.00441551984040357, 0.8090309749180644
1594, 0.004418289928132807, 0.8092151301977963
1595, 0.0044210600158620435, 0.809472947589421
1596, 0.004423830103591281, 0.809767596036992
1597, 0.004426600191320518, 0.8100254134286167
1598, 0.004429370279049755, 0.8102832308202413
1599, 0.004432140366778991, 0.8105042171559196
1600, 0.004434910454508228, 0.8107988656034906
1601, 0.004437680542237465, 0.8113145003867398
1602, 0.004440450629966702, 0.8116459798902572
1603, 0.004443220717695939, 0.8117564730580964
1604, 0.004445990805425176, 0.8119406283378283
1605, 0.004448760893154413, 0.8121616146735066
1606, 0.004451530980883649, 0.8122352767853993
1607, 0.004454301068612886, 0.8125299252329703
1608, 0.004457071156342123, 0.8127140805127022
1609, 0.00445984124407136, 0.8129350668483805
1610, 0.0044626113318005966, 0.8131192221281124
1611, 0.004465381419529834, 0.8134507016316298
1612, 0.004468151507259071, 0.813671687967308
1613, 0.004470921594988308, 0.8140031674708255
1614, 0.004473691682717544, 0.8141873227505574
1615, 0.004476461770446781, 0.8144819711981284
1616, 0.004479231858176018, 0.8148134507016458
1617, 0.004482001945905255, 0.8151817612611095
1618, 0.004484772033634492, 0.8155869028765197
1619, 0.004487542121363729, 0.8157710581562516
1620, 0.004490312209092966, 0.8159552134359835
1621, 0.004493082296822203, 0.8161393687157155
1622, 0.004495852384551439, 0.8163235239954474
1623, 0.004498622472280676, 0.8166550034989648
1624, 0.004501392560009913, 0.8167286656108576
1625, 0.00450416264773915, 0.8169128208905895
1626, 0.004506932735468387, 0.8173179625059996
1627, 0.004509702823197624, 0.8175757798976243
1628, 0.004512472910926861, 0.8178704283451953
1629, 0.004515242998656097, 0.8183492320724982
1630, 0.004518013086385334, 0.8184965562962837
1631, 0.004520783174114571, 0.8185702184081765
1632, 0.004523553261843808, 0.818717542631962
1633, 0.004526323349573045, 0.8190121910795329
1634, 0.004529093437302282, 0.8191595153033184
1635, 0.004531863525031519, 0.8196383190306213
1636, 0.004534633612760756, 0.819896136422246
1637, 0.004537403700489992, 0.820190784869817
1638, 0.004540173788219229, 0.8204117712054952
1639, 0.004542943875948466, 0.8206695885971199
1640, 0.0045457139636777034, 0.8208905749327982
1641, 0.00454848405140694, 0.8210747302125301
1642, 0.004551254139136177, 0.8214062097160475
1643, 0.004554024226865414, 0.8216640271076722
1644, 0.00455679431459465, 0.8219586755552432
1645, 0.004559564402323887, 0.8221428308349751
1646, 0.004562334490053124, 0.8223638171706533
1647, 0.004565104577782361, 0.8226584656182243
1648, 0.004567874665511598, 0.822916283009849
1649, 0.004570644753240835, 0.8232477625133664
1650, 0.004573414840970072, 0.8235055799049911
1651, 0.004576184928699309, 0.8238370594085085
1652, 0.004578955016428545, 0.8241685389120259
1653, 0.004581725104157782, 0.8242790320798651
1654, 0.004584495191887019, 0.8246473426393288
1655, 0.0045872652796162565, 0.8249419910868998
1656, 0.004590035367345493, 0.8251261463666317
1657, 0.00459280545507473, 0.82534713270231
1658, 0.004595575542803967, 0.8255312879820419
1659, 0.004598345630533203, 0.8256786122058274
1660, 0.00460111571826244, 0.8260469227652911
1661, 0.004603885805991677, 0.8263047401569158
1662, 0.004606655893720914, 0.8263415712128622
1663, 0.004609425981450151, 0.8264888954366477
1664, 0.004612196069179388, 0.8266362196604332
1665, 0.004614966156908625, 0.8268203749401651
1666, 0.004617736244637862, 0.8271518544436826
1667, 0.004620506332367098, 0.8273728407793608
1668, 0.004623276420096335, 0.827593827115039
1669, 0.004626046507825572, 0.8279253066185565
1670, 0.0046288165955548095, 0.8282199550661274
1671, 0.004631586683284046, 0.8285146035136984
1672, 0.004634356771013283, 0.8286250966815376
1673, 0.00463712685874252, 0.8289197451291086
1674, 0.004639896946471757, 0.8291407314647868
1675, 0.004642667034200993, 0.8294722109683043
1676, 0.00464543712193023, 0.8298036904718217
1677, 0.004648207209659467, 0.8301351699753391
1678, 0.004650977297388704, 0.8302824941991246
1679, 0.004653747385117941, 0.8305771426466956
1680, 0.004656517472847178, 0.8307612979264275
1681, 0.004659287560576415, 0.8310191153180522
1682, 0.004662057648305651, 0.8313505948215696
1683, 0.004664827736034888, 0.8314610879894088
1684, 0.004667597823764125, 0.8316452432691407
1685, 0.0046703679114933625, 0.8318293985488726
1686, 0.004673137999222599, 0.8321977091083363
1687, 0.004675908086951836, 0.8325291886118538
1688, 0.004678678174681073, 0.8328606681153712
1689, 0.00468144826241031, 0.8330079923391567
1690, 0.004684218350139546, 0.8331921476188886
1691, 0.004686988437868783, 0.8333394718426741
1692, 0.0046897585255980204, 0.8336709513461915
1693, 0.0046925286133272575, 0.8340024308497089
1694, 0.004695298701056494, 0.8341497550734944
1695, 0.004698068788785731, 0.8342970792972799
1696, 0.004700838876514968, 0.8347022209126901
1697, 0.004703608964244204, 0.834886376192422
1698, 0.004706379051973441, 0.8351073625281002
1699, 0.004709149139702678, 0.8354020109756712
1700, 0.0047119192274319155, 0.8356966594232422
1701, 0.004714689315161152, 0.8359544768148669
1702, 0.004717459402890389, 0.8360649699827061
1703, 0.004720229490619626, 0.8363227873743307
1704, 0.004722999578348863, 0.8365069426540627
1705, 0.004725769666078099, 0.8366910979337946
1706, 0.004728539753807336, 0.8369489153254193
1707, 0.0047313098415365734, 0.8372435637729903
1708, 0.0047340799292658105, 0.8375750432765077
1709, 0.004736850016995047, 0.8377223675002932
1710, 0.004739620104724284, 0.8380906780597569
1711, 0.004742390192453521, 0.8385326507311134
1712, 0.004745160280182757, 0.8388272991786844
1713, 0.004747930367911994, 0.839085116570309
1714, 0.004750700455641231, 0.8394165960738265
1715, 0.0047534705433704685, 0.8397112445213974
1716, 0.004756240631099705, 0.8398953998011294
1717, 0.004759010718828942, 0.8403742035284323
1718, 0.004761780806558179, 0.8405215277522178
1719, 0.004764550894287416, 0.8407056830319497
1720, 0.004767320982016652, 0.8411108246473599
1721, 0.004770091069745889, 0.8412949799270918
1722, 0.0047728611574751265, 0.8416632904865555
1723, 0.0047756312452043636, 0.8420316010460193
1724, 0.0047784013329336, 0.8423630805495367
1725, 0.004781171420662837, 0.8426945600530541
1726, 0.004783941508392074, 0.842878715332786
1727, 0.004786711596121311, 0.8432101948363034
1728, 0.004789481683850547, 0.8432470258922499
1729, 0.004792251771579784, 0.8435048432838745
1730, 0.0047950218593090215, 0.8436889985636065
1731, 0.004797791947038258, 0.8439099848992847
1732, 0.004800562034767495, 0.8440941401790166
1733, 0.004803332122496732, 0.8442782954587486
1734, 0.004806102210225969, 0.8443887886265877
1735, 0.004808872297955205, 0.8445361128503732
1736, 0.004811642385684442, 0.8447202681301051
1737, 0.0048144124734136795, 0.8450885786895689
1738, 0.004817182561142917, 0.8451622408014616
1739, 0.004819952648872153, 0.8457147066406573
1740, 0.00482272273660139, 0.84578836875255
1741, 0.004825492824330627, 0.845972524032282
1742, 0.004828262912059864, 0.8463040035357994
1743, 0.0048310329997891, 0.8464513277595849
1744, 0.004833803087518337, 0.8467459762071559
1745, 0.0048365731752475745, 0.8469669625428341
1746, 0.004839343262976812, 0.847151117822566
1747, 0.004842113350706048, 0.8475194283820298
1748, 0.004844883438435285, 0.8477035836617617
1749, 0.004847653526164522, 0.8479245699974399
1750, 0.004850423613893758, 0.8481455563331182
1751, 0.004853193701622995, 0.8486243600604211
1752, 0.0048559637893522325, 0.8488453463960993
1753, 0.00485873387708147, 0.849103163787724
1754, 0.004861503964810706, 0.8493609811793487
1755, 0.004864274052539943, 0.8495451364590806
1756, 0.00486704414026918, 0.8498397849066516
1757, 0.004869814227998417, 0.8500607712423298
1758, 0.004872584315727653, 0.8503554196899008
1759, 0.0048753544034568904, 0.850576406025579
1760, 0.0048781244911861275, 0.85087105447315
1761, 0.004880894578915365, 0.851055209752882
1762, 0.004883664666644601, 0.8512393650326139
1763, 0.004886434754373838, 0.8514971824242386
1764, 0.004889204842103075, 0.8516076755920777
1765, 0.004891974929832311, 0.8519023240396487
1766, 0.004894745017561548, 0.8522338035431661
1767, 0.0048975151052907855, 0.8523811277669516
1768, 0.004900285193020023, 0.8526021141026299
1769, 0.004903055280749259, 0.8527862693823618
1770, 0.004905825368478496, 0.8529704246620937
1771, 0.004908595456207733, 0.8532650731096647
1772, 0.00491136554393697, 0.853486059445343
1773, 0.004914135631666206, 0.8537807078929139
1774, 0.0049169057193954434, 0.8538912010607531
1775, 0.0049196758071246805, 0.8540016942285923
1776, 0.004922445894853918, 0.8542226805642705
1777, 0.004925215982583154, 0.8545909911237343
1778, 0.004927986070312391, 0.8547751464034662
1779, 0.004930756158041628, 0.8550697948510372
1780, 0.004933526245770865, 0.8551802880188764
1781, 0.004936296333500101, 0.8554012743545546
1782, 0.0049390664212293385, 0.8556590917461793
1783, 0.004941836508958576, 0.8559537401937503
1784, 0.004944606596687812, 0.856027402305643
1785, 0.004947376684417049, 0.8562852196972677
1786, 0.004950146772146286, 0.8564325439210532
1787, 0.004952916859875523, 0.8568008544805169
1788, 0.004955686947604759, 0.8569850097602488
1789, 0.0049584570353339965, 0.8573164892637662
1790, 0.0049612271230632336, 0.8575374755994445
1791, 0.004963997210792471, 0.8577584619351227
1792, 0.004966767298521707, 0.8580531103826937
1793, 0.004969537386250944, 0.8581267724945865
1794, 0.004972307473980181, 0.8583477588302647
1795, 0.004975077561709418, 0.8587529004456749
1796, 0.004977847649438654, 0.8589738867813531
1797, 0.0049806177371678915, 0.859158042061085
1798, 0.004983387824897129, 0.859342197340817
1799, 0.004986157912626366, 0.8593790283967634
1800, 0.004988928000355602, 0.8596368457883881
1801, 0.004991698088084839, 0.8597841700121736
1802, 0.004994468175814076, 0.8600419874037982
1803, 0.004997238263543312, 0.860115649515691
1804, 0.0050000083512725495, 0.8604471290192084
1805, 0.005002778439001787, 0.8607417774667794
1806, 0.005005548526731024, 0.860999594858404
1807, 0.00500831861446026, 0.8612574122500287
1808, 0.005011088702189497, 0.8616257228094925
1809, 0.005013858789918734, 0.8618467091451707
1810, 0.005016628877647971, 0.8619203712570634
1811, 0.005019398965377207, 0.8621045265367954
1812, 0.0050221690531064445, 0.8622518507605809
1813, 0.005024939140835682, 0.8623991749843664
1814, 0.005027709228564919, 0.8625096681522055
1815, 0.005030479316294155, 0.862656992375991
1816, 0.005033249404023392, 0.8628779787116693
1817, 0.005036019491752629, 0.8630621339914012
1818, 0.005038789579481865, 0.8632094582151867
1819, 0.0050415596672111025, 0.8633936134949186
1820, 0.00504432975494034, 0.8635777687746505
1821, 0.005047099842669577, 0.8636514308865433
1822, 0.005049869930398813, 0.8639460793341143
1823, 0.00505264001812805, 0.8640565725019534
1824, 0.005055410105857287, 0.8642038967257389
1825, 0.005058180193586524, 0.8643512209495244
1826, 0.0050609502813157604, 0.8646827004530419
1827, 0.0050637203690449975, 0.8649036867887201
1828, 0.005066490456774235, 0.8649773489006128
1829, 0.005069260544503472, 0.8650141799565593
1830, 0.005072030632232708, 0.8651983352362912
1831, 0.005074800719961945, 0.8654193215719694
1832, 0.005077570807691182, 0.8656403079076477
1833, 0.005080340895420419, 0.8660454495230578
1834, 0.0050831109831496555, 0.8662296048027898
1835, 0.005085881070878893, 0.8665610843063072
1836, 0.00508865115860813, 0.8667820706419854
1837, 0.005091421246337366, 0.8668925638098246
1838, 0.005094191334066603, 0.867224043313342
1839, 0.00509696142179584, 0.8674450296490203
1840, 0.005099731509525077, 0.8677396780965912
1841, 0.0051025015972543135, 0.8677396780965912
1842, 0.0051052716849835506, 0.8679238333763232
1843, 0.005108041772712788, 0.8681079886560551
1844, 0.005110811860442025, 0.8683289749917333
1845, 0.005113581948171261, 0.8685131302714653
1846, 0.005116352035900498, 0.8687341166071435
1847, 0.005119122123629735, 0.868881440830929
1848, 0.005121892211358972, 0.8690287650547145
1849, 0.0051246622990882085, 0.8691392582225537
1850, 0.005127432386817446, 0.8692497513903928
1851, 0.005130202474546683, 0.869360244558232
1852, 0.00513297256227592, 0.8695443998379639
1853, 0.005135742650005156, 0.8697285551176959
1854, 0.005138512737734393, 0.8699863725093205
1855, 0.00514128282546363, 0.870317852012838
1856, 0.0051440529131928665, 0.8704651762366235
1857, 0.0051468230009221036, 0.8705756694044626
1858, 0.005149593088651341, 0.8706493315163554
1859, 0.005152363176380578, 0.8708703178520336
1860, 0.005155133264109814, 0.8710176420758191
1861, 0.005157903351839051, 0.8712386284114974
1862, 0.005160673439568288, 0.8714227836912293
1863, 0.005163443527297525, 0.871680601082854
1864, 0.0051662136150267615, 0.8717910942506931
1865, 0.005168983702755999, 0.8720120805863714
1866, 0.005171753790485236, 0.872269897977996
1867, 0.005174523878214473, 0.8723803911458352
1868, 0.005177293965943709, 0.8725645464255671
1869, 0.005180064053672946, 0.8727855327612454
1870, 0.005182834141402183, 0.8728223638171918
1871, 0.0051856042291314195, 0.8729696880409773
1872, 0.005188374316860657, 0.8730801812088165
1873, 0.005191144404589894, 0.8733379986004411
1874, 0.005193914492319131, 0.8735958159920658
1875, 0.005196684580048367, 0.8738168023277441
1876, 0.005199454667777604, 0.8740377886634223
1877, 0.005202224755506841, 0.8742587749991005
1878, 0.005204994843236078, 0.8743692681669397
1879, 0.0052077649309653145, 0.874590254502618
1880, 0.005210535018694552, 0.8746270855585644
1881, 0.005213305106423789, 0.8748480718942426
1882, 0.005216075194153026, 0.8751058892858673
1883, 0.005218845281882262, 0.8752900445655992
1884, 0.005221615369611499, 0.8755478619572239
1885, 0.005224385457340736, 0.8758056793488486
1886, 0.005227155545069973, 0.8760266656845268
1887, 0.00522992563279921, 0.8761739899083123
1888, 0.005232695720528447, 0.8765791315237225
1889, 0.005235465808257684, 0.8767632868034544
1890, 0.00523823589598692, 0.8768369489153471
1891, 0.005241005983716157, 0.8770947663069718
1892, 0.005243776071445394, 0.8772789215867037
1893, 0.005246546159174631, 0.8776104010902211
1894, 0.0052493162469038675, 0.8777208942580603
1895, 0.005252086334633105, 0.8778682184818458
1896, 0.005254856422362342, 0.8780155427056313
1897, 0.005257626510091579, 0.8780892048175241
1898, 0.005260396597820815, 0.878273360097256
1899, 0.005263166685550052, 0.8784206843210415
1900, 0.005265936773279289, 0.8786416706567197
1901, 0.005268706861008526, 0.8787889948805052
1902, 0.005271476948737763, 0.8789731501602371
1903, 0.005274247036467, 0.8791204743840226
1904, 0.005277017124196237, 0.8792309675518618
1905, 0.005279787211925474, 0.8794151228315937
1906, 0.00528255729965471, 0.8796729402232184
1907, 0.005285327387383947, 0.8797097712791648
1908, 0.005288097475113184, 0.8798570955029503
1909, 0.0052908675628424206, 0.8800412507826822
1910, 0.005293637650571658, 0.8802622371183605
1911, 0.005296407738300895, 0.8804463923980924
1912, 0.005299177826030132, 0.8806305476778243
1913, 0.005301947913759368, 0.8807778719016098
1914, 0.005304718001488605, 0.8809251961253953
1915, 0.005307488089217842, 0.8811461824610736
1916, 0.005310258176947079, 0.8814039998526982
1917, 0.005313028264676316, 0.8815881551324302
1918, 0.005315798352405553, 0.8816618172443229
1919, 0.00531856844013479, 0.8817354793562157
1920, 0.005321338527864027, 0.8820301278037866
1921, 0.005324108615593263, 0.8820301278037866
1922, 0.0053268787033225, 0.8821037899156794
1923, 0.005329648791051737, 0.8821774520275721
1924, 0.0053324188787809736, 0.8823616073073041
1925, 0.005335188966510211, 0.8824721004751432
1926, 0.005337959054239448, 0.8825825936429824
1927, 0.005340729141968685, 0.8827299178667679
1928, 0.005343499229697921, 0.8829509042024462
1929, 0.005346269317427158, 0.8830245663143389
1930, 0.005349039405156395, 0.8831350594821781
1931, 0.005351809492885632, 0.8831350594821781
1932, 0.005354579580614869, 0.8833560458178563
1933, 0.005357349668344106, 0.883613863209481
1934, 0.005360119756073343, 0.8837611874332665
1935, 0.00536288984380258, 0.8840190048248912
1936, 0.005365659931531816, 0.8842768222165158
1937, 0.005368430019261053, 0.8844241464403013
1938, 0.00537120010699029, 0.8844978085521941
1939, 0.0053739701947195274, 0.884681963831926
1940, 0.005376740282448764, 0.884976612279497
1941, 0.005379510370178001, 0.8850502743913897
1942, 0.005382280457907238, 0.8851607675592289
1943, 0.005385050545636474, 0.8853080917830144
1944, 0.005387820633365711, 0.8853817538949071
1945, 0.005390590721094948, 0.8855659091746391
1946, 0.005393360808824185, 0.8856395712865318
1947, 0.005396130896553422, 0.8857132333984246
1948, 0.005398900984282659, 0.8858237265662637
1949, 0.005401671072011896, 0.8859342197341029
1950, 0.005404441159741133, 0.8860447129019421
1951, 0.005407211247470369, 0.8863393613495131
1952, 0.005409981335199606, 0.8864130234614058
1953, 0.005412751422928843, 0.8865603476851913
1954, 0.0054155215106580805, 0.8866708408530305
1955, 0.005418291598387317, 0.8867813340208697
1956, 0.005421061686116554, 0.8868918271887088
1957, 0.005423831773845791, 0.8870759824684408
1958, 0.005426601861575028, 0.8871496445803335
1959, 0.005429371949304264, 0.8873706309160118
1960, 0.005432142037033501, 0.8875179551397973
1961, 0.005434912124762738, 0.8877021104195292
1962, 0.005437682212491975, 0.8878862656992611
1963, 0.005440452300221212, 0.8881072520349393
1964, 0.005443222387950449, 0.8883282383706176
1965, 0.005445992475679686, 0.8886228868181886
1966, 0.005448762563408922, 0.8888070420979205
1967, 0.005451532651138159, 0.888954366321706
1968, 0.005454302738867396, 0.8890648594895452
1969, 0.0054570728265966335, 0.8893595079371162
1970, 0.00545984291432587, 0.8894700011049553
1971, 0.005462613002055107, 0.8895804942727945
1972, 0.005465383089784344, 0.88972781849658
1973, 0.005468153177513581, 0.8898014806084728
1974, 0.005470923265242817, 0.8899119737763119
1975, 0.005473693352972054, 0.8900592980000974
1976, 0.005476463440701291, 0.8902434532798293
1977, 0.005479233528430528, 0.8903171153917221
1978, 0.005482003616159765, 0.8906117638392931
1979, 0.005484773703889002, 0.8906854259511858
1980, 0.005487543791618239, 0.8908695812309178
1981, 0.005490313879347475, 0.8910169054547032
1982, 0.005493083967076712, 0.891090567566596
1983, 0.005495854054805949, 0.8912378917903815
1984, 0.0054986241425351865, 0.8914957091820062
1985, 0.005501394230264423, 0.8917166955176844
1986, 0.00550416431799366, 0.8918271886855236
1987, 0.005506934405722897, 0.8919376818533628
1988, 0.005509704493452134, 0.8920113439652555
1989, 0.00551247458118137, 0.8921218371330947
1990, 0.005515244668910607, 0.8923796545247193
1991, 0.0055180147566398444, 0.8925638098044513
1992, 0.0055207848443690815, 0.8926743029722904
1993, 0.005523554932098318, 0.8928584582520224
1994, 0.005526325019827555, 0.8929689514198615
1995, 0.005529095107556792, 0.8930794445877007
1996, 0.005531865195286028, 0.893300430923379
1997, 0.005534635283015265, 0.8934109240912181
1998, 0.005537405370744502, 0.8935214172590573
1999, 0.0055401754584737395, 0.893889727818521
2000, 0.005542945546202976, 0.8940002209863602
2001, 0.005545715633932213, 0.8941475452101457
2002, 0.00554848572166145, 0.8942212073220385
2003, 0.005551255809390687, 0.894368531545824
2004, 0.005554025897119923, 0.8945895178815022
2005, 0.00555679598484916, 0.8948473352731269
2006, 0.0055595660725783974, 0.8952156458325906
2007, 0.0055623361603076345, 0.8953629700563761
2008, 0.005565106248036871, 0.895547125336108
2009, 0.005567876335766108, 0.8956207874480008
2010, 0.005570646423495345, 0.8958786048396254
2011, 0.005573416511224582, 0.8960259290634109
2012, 0.005576186598953818, 0.8961364222312501
2013, 0.005578956686683055, 0.8963942396228748
2014, 0.0055817267744122925, 0.8965415638466603
2015, 0.005584496862141529, 0.8966888880704458
2016, 0.005587266949870766, 0.8967625501823385
2017, 0.005590037037600003, 0.896799381238285
2018, 0.00559280712532924, 0.8969467054620704
2019, 0.005595577213058476, 0.8971308607418024
2020, 0.005598347300787713, 0.8973518470774806
2021, 0.0056011173885169505, 0.8974991713012661
2022, 0.0056038874762461876, 0.897683326580998
2023, 0.005606657563975424, 0.8977569886928908
2024, 0.005609427651704661, 0.897977975028569
2025, 0.005612197739433898, 0.8981252992523545
2026, 0.005614967827163135, 0.8982357924201937
2027, 0.005617737914892371, 0.8982726234761401
2028, 0.005620508002621608, 0.8984199476999256
2029, 0.0056232780903508455, 0.8986409340356039
2030, 0.005626048178080082, 0.8987882582593893
2031, 0.005628818265809319, 0.8988987514272285
2032, 0.005631588353538556, 0.8992670619866923
2033, 0.005634358441267793, 0.8993775551545314
2034, 0.005637128528997029, 0.8995248793783169
2035, 0.005639898616726266, 0.8996353725461561
2036, 0.0056426687044555035, 0.899819527825888
2037, 0.005645438792184741, 0.8999668520496735
2038, 0.005648208879913977, 0.9000773452175127
2039, 0.005650978967643214, 0.900298331553191
2040, 0.005653749055372451, 0.900298331553191
2041, 0.005656519143101688, 0.9004088247210301
2042, 0.005659289230830924, 0.9005193178888693
2043, 0.005662059318560161, 0.9005193178888693
2044, 0.0056648294062893985, 0.9006298110567085
2045, 0.005667599494018636, 0.9008507973923867
2046, 0.005670369581747872, 0.9009981216161722
2047, 0.005673139669477109, 0.9012559390077969
2048, 0.005675909757206346, 0.9013664321756361
2049, 0.005678679844935582, 0.9014400942875288
2050, 0.005681449932664819, 0.9014769253434752
2051, 0.0056842200203940565, 0.9016610806232072
2052, 0.005686990108123294, 0.9018452359029391
2053, 0.00568976019585253, 0.9019557290707783
2054, 0.005692530283581767, 0.9021030532945638
2055, 0.005695300371311004, 0.9022503775183492
2056, 0.005698070459040241, 0.9023608706861884
2057, 0.005700840546769477, 0.9025450259659203
2058, 0.0057036106344987144, 0.9027660123015986
2059, 0.0057063807222279515, 0.9029133365253841
2060, 0.005709150809957189, 0.9030238296932233
2061, 0.005711920897686425, 0.9032079849729552
2062, 0.005714690985415662, 0.9034289713086334
2063, 0.005717461073144899, 0.9036131265883653
2064, 0.005720231160874136, 0.9038341129240436
2065, 0.005723001248603372, 0.9040919303156683
2066, 0.0057257713363326095, 0.9042024234835074
2067, 0.005728541424061847, 0.9044234098191857
2068, 0.005731311511791083, 0.9046075650989176
2069, 0.00573408159952032, 0.904644396154864
2070, 0.005736851687249557, 0.9047548893227032
2071, 0.005739621774978794, 0.904828551434596
2072, 0.00574239186270803, 0.9050495377702742
2073, 0.0057451619504372674, 0.9051231998821669
2074, 0.0057479320381665045, 0.9052336930500061
2075, 0.005750702125895742, 0.905417848329738
2076, 0.005753472213624978, 0.9056756657213627
2077, 0.005756242301354215, 0.9057861588892019
2078, 0.005759012389083452, 0.9060808073367729
2079, 0.005761782476812689, 0.9062281315605584
2080, 0.005764552564541925, 0.9064491178962366
2081, 0.0057673226522711625, 0.9065596110640758
2082, 0.0057700927400004, 0.9066332731759685
2083, 0.005772862827729636, 0.9067069352878613
2084, 0.005775632915458873, 0.9067437663438077
2085, 0.00577840300318811, 0.9068174284557005
2086, 0.005781173090917347, 0.9070015837354324
2087, 0.005783943178646583, 0.9071489079592179
2088, 0.0057867132663758205, 0.9072225700711106
2089, 0.0057894833541050576, 0.9072962321830034
2090, 0.005792253441834295, 0.9074067253508425
2091, 0.005795023529563531, 0.9075172185186817
2092, 0.005797793617292768, 0.9076645427424672
2093, 0.005800563705022005, 0.9079960222459846
2094, 0.005803333792751242, 0.9082538396376093
2095, 0.005806103880480478, 0.908511657029234
2096, 0.0058088739682097155, 0.9086589812530195
2097, 0.005811644055938953, 0.9088431365327514
2098, 0.00581441414366819, 0.9090641228684296
2099, 0.005817184231397426, 0.9092114470922151
2100, 0.005819954319126663, 0.9092851092041079
2101, 0.0058227244068559, 0.9095429265957325
2102, 0.005825494494585136, 0.9096534197635717
2103, 0.0058282645823143735, 0.9097639129314109
2104, 0.005831034670043611, 0.9097639129314109
2105, 0.005833804757772848, 0.9098375750433036
2106, 0.005836574845502084, 0.9099480682111428
2107, 0.005839344933231321, 0.9100953924349283
2108, 0.005842115020960558, 0.9101322234908747
2109, 0.005844885108689795, 0.910353209826553
2110, 0.005847655196419031, 0.9105741961622312
2111, 0.0058504252841482685, 0.9107951824979095
2112, 0.005853195371877506, 0.9109056756657486
2113, 0.005855965459606743, 0.9111634930573733
2114, 0.005858735547335979, 0.9113844793930516
2115, 0.005861505635065216, 0.9115686346727835
2116, 0.005864275722794453, 0.9118264520644082
2117, 0.00586704581052369, 0.9120106073441401
2118, 0.0058698158982529265, 0.9120842694560328
2119, 0.005872585985982164, 0.9121211005119793
2120, 0.005875356073711401, 0.9122684247357647
2121, 0.005878126161440637, 0.9124157489595502
2122, 0.005880896249169874, 0.9125630731833357
2123, 0.005883666336899111, 0.9126735663511749
2124, 0.005886436424628348, 0.9127840595190141
2125, 0.0058892065123575844, 0.9129313837427996
2126, 0.0058919766000868215, 0.912968214798746
2127, 0.005894746687816059, 0.9132996943022634
2128, 0.005897516775545296, 0.9134838495819954
2129, 0.005900286863274532, 0.9135575116938881
2130, 0.005903056951003769, 0.9136311738057808
2131, 0.005905827038733006, 0.9137784980295663
2132, 0.005908597126462243, 0.9138889911974055
2133, 0.0059113672141914795, 0.914036315421191
2134, 0.005914137301920717, 0.9142941328128157
2135, 0.005916907389649954, 0.9145519502044404
2136, 0.00591967747737919, 0.9145887812603868
2137, 0.005922447565108427, 0.9147361054841723
2138, 0.005925217652837664, 0.9148834297079578
2139, 0.005927987740566901, 0.915104416043636
2140, 0.0059307578282961375, 0.9151780781555288
2141, 0.0059335279160253745, 0.9152517402674215
2142, 0.005936298003754612, 0.9153254023793143
2143, 0.005939068091483849, 0.9155095576590462
2144, 0.005941838179213085, 0.9155463887149926
2145, 0.005944608266942322, 0.9157305439947245
2146, 0.005947378354671559, 0.9158042061066173
2147, 0.005950148442400796, 0.9159883613863492
2148, 0.0059529185301300325, 0.9162093477220274
2149, 0.00595568861785927, 0.9164303340577057
2150, 0.005958458705588507, 0.9165776582814912
2151, 0.005961228793317744, 0.9166881514493304
2152, 0.00596399888104698, 0.9167618135612231
2153, 0.005966768968776217, 0.9167986446171695
2154, 0.005969539056505454, 0.9168723067290623
2155, 0.0059723091442346905, 0.9169827998969015
2156, 0.0059750792319639276, 0.9170932930647406
2157, 0.005977849319693165, 0.9172406172885261
2158, 0.005980619407422402, 0.917424772568258
2159, 0.005983389495151638, 0.91760892784799
2160, 0.005986159582880875, 0.9176825899598827
2161, 0.005988929670610112, 0.9177194210158292
2162, 0.005991699758339349, 0.9177194210158292
2163, 0.0059944698460685855, 0.9179035762955611
2164, 0.005997239933797823, 0.9181982247431321
2165, 0.00600001002152706, 0.918382380022864
2166, 0.006002780109256297, 0.9184560421347567
2167, 0.006005550196985533, 0.9186033663585422
2168, 0.00600832028471477, 0.9187138595263814
2169, 0.006011090372444007, 0.9188611837501669
2170, 0.006013860460173244, 0.9190085079739524
2171, 0.006016630547902481, 0.9191926632536843
2172, 0.006019400635631718, 0.9193399874774698
2173, 0.006022170723360955, 0.919450480645309
2174, 0.006024940811090191, 0.9197082980369337
2175, 0.006027710898819428, 0.9198187912047728
2176, 0.006030480986548665, 0.9198924533166656
2177, 0.006033251074277902, 0.9199661154285583
2178, 0.0060360211620071385, 0.9200766085963975
2179, 0.006038791249736376, 0.9201871017642367
2180, 0.006041561337465613, 0.9203712570439686
2181, 0.00604433142519485, 0.9204817502118078
2182, 0.006047101512924086, 0.9205554123237005
2183, 0.006049871600653323, 0.9205554123237005
2184, 0.00605264168838256, 0.9205554123237005
2185, 0.006055411776111797, 0.9206290744355933
2186, 0.006058181863841034, 0.9207763986593788
2187, 0.006060951951570271, 0.9210710471069498
2188, 0.006063722039299508, 0.9211815402747889
2189, 0.006066492127028744, 0.9212920334426281
2190, 0.006069262214757981, 0.9214025266104673
2191, 0.006072032302487218, 0.92147618872236
2192, 0.006074802390216455, 0.9215866818901992
2193, 0.0060775724779456915, 0.9217340061139847
2194, 0.006080342565674929, 0.921954992449663
2195, 0.006083112653404166, 0.9221023166734484
2196, 0.006085882741133403, 0.9222128098412876
2197, 0.006088652828862639, 0.9222864719531804
