Bin, X, Count
2368, 0.001570071717744107, 1.0
2369, 0.0015707344749065148, 0.0
2370, 0.0015713972320689227, 0.0
2371, 0.0015720599892313303, 0.0
2372, 0.0015727227463937382, 0.0
2373, 0.001573385503556146, 0.0
2374, 0.0015740482607185537, 0.0
2375, 0.0015747110178809616, 0.0
2376, 0.0015753737750433695, 0.0
2377, 0.0015760365322057773, 0.0
2378, 0.001576699289368185, 0.0
2379, 0.0015773620465305929, 0.0
2380, 0.0015780248036930007, 0.0
2381, 0.0015786875608554084, 0.0
2382, 0.0015793503180178163, 0.0
2383, 0.0015800130751802241, 0.0
2384, 0.001580675832342632, 0.0
2385, 0.0015813385895050397, 0.0
2386, 0.0015820013466674475, 0.0
2387, 0.0015826641038298554, 0.0
2388, 0.001583326860992263, 0.0
2389, 0.001583989618154671, 1.0
2390, 0.0015846523753170788, 0.0
2391, 0.0015853151324794867, 0.0
2392, 0.0015859778896418944, 0.0
2393, 0.0015866406468043022, 0.0
2394, 0.00158730340396671, 0.0
2395, 0.0015879661611291178, 0.0
2396, 0.0015886289182915256, 0.0
2397, 0.0015892916754539335, 0.0
2398, 0.0015899544326163414, 0.0
2399, 0.001590617189778749, 0.0
2400, 0.001591279946941157, 0.0
2401, 0.0015919427041035648, 0.0
2402, 0.0015926054612659724, 0.0
2403, 0.0015932682184283803, 0.0
2404, 0.0015939309755907882, 0.0
2405, 0.001594593732753196, 0.0
2406, 0.0015952564899156037, 0.0
2407, 0.0015959192470780116, 0.0
2408, 0.0015965820042404195, 0.0
2409, 0.0015972447614028271, 0.0
2410, 0.001597907518565235, 0.0
2411, 0.0015985702757276429, 1.0
2412, 0.0015992330328900507, 0.0
2413, 0.0015998957900524584, 0.0
2414, 0.0016005585472148663, 0.0
2415, 0.0016012213043772741, 0.0
2416, 0.0016018840615396818, 0.0
2417, 0.0016025468187020897, 0.0
2418, 0.0016032095758644976, 0.0
2419, 0.0016038723330269054, 0.0
2420, 0.001604535090189313, 0.0
2421, 0.001605197847351721, 0.0
2422, 0.0016058606045141288, 0.0
2423, 0.0016065233616765367, 0.0
2424, 0.0016071861188389444, 0.0
2425, 0.0016078488760013522, 0.0
2426, 0.00160851163316376, 0.0
2427, 0.0016091743903261678, 0.0
2428, 0.0016098371474885756, 0.0
2429, 0.0016104999046509835, 0.0
2430, 0.0016111626618133914, 0.0
2431, 0.001611825418975799, 0.0
2432, 0.001612488176138207, 0.0
2433, 0.0016131509333006148, 0.0
2434, 0.0016138136904630224, 0.0
2435, 0.0016144764476254303, 0.0
2436, 0.0016151392047878382, 0.0
2437, 0.001615801961950246, 0.0
2438, 0.0016164647191126537, 0.0
2439, 0.0016171274762750616, 0.0
2440, 0.0016177902334374695, 0.0
2441, 0.0016184529905998771, 0.0
2442, 0.001619115747762285, 0.0
2443, 0.0016197785049246929, 0.0
2444, 0.0016204412620871007, 0.0
2445, 0.0016211040192495084, 0.0
2446, 0.0016217667764119163, 0.0
2447, 0.0016224295335743241, 0.0
2448, 0.0016230922907367318, 0.0
2449, 0.0016237550478991397, 0.0
2450, 0.0016244178050615476, 0.0
2451, 0.0016250805622239554, 1.0
2452, 0.001625743319386363, 0.0
2453, 0.001626406076548771, 0.0
2454, 0.0016270688337111788, 0.0
2455, 0.0016277315908735865, 0.0
2456, 0.0016283943480359944, 0.0
2457, 0.0016290571051984022, 0.0
2458, 0.00162971986236081, 0.0
2459, 0.0016303826195232178, 0.0
2460, 0.0016310453766856256, 0.0
2461, 0.0016317081338480335, 0.0
2462, 0.0016323708910104412, 0.0
2463, 0.001633033648172849, 0.0
2464, 0.001633696405335257, 0.0
2465, 0.0016343591624976648, 0.0
2466, 0.0016350219196600724, 0.0
2467, 0.0016356846768224803, 0.0
2468, 0.0016363474339848882, 0.0
2469, 0.0016370101911472958, 0.0
2470, 0.0016376729483097037, 0.0
2471, 0.0016383357054721116, 0.0
2472, 0.0016389984626345195, 0.0
2473, 0.0016396612197969271, 0.0
2474, 0.001640323976959335, 0.0
2475, 0.0016409867341217429, 0.0
2476, 0.0016416494912841507, 1.0
2477, 0.0016423122484465584, 1.0
2478, 0.0016429750056089663, 0.0
2479, 0.0016436377627713742, 0.0
2480, 0.0016443005199337818, 0.0
2481, 0.0016449632770961897, 1.0
2482, 0.0016456260342585976, 0.0
2483, 0.0016462887914210054, 0.0
2484, 0.001646951548583413, 0.0
2485, 0.001647614305745821, 0.0
2486, 0.0016482770629082288, 0.0
2487, 0.0016489398200706365, 0.0
2488, 0.0016496025772330444, 0.0
2489, 0.0016502653343954522, 0.0
2490, 0.0016509280915578601, 0.0
2491, 0.0016515908487202678, 0.0
2492, 0.0016522536058826756, 0.0
2493, 0.0016529163630450835, 0.0
2494, 0.0016535791202074912, 0.0
2495, 0.001654241877369899, 0.0
2496, 0.001654904634532307, 0.0
2497, 0.0016555673916947148, 0.0
2498, 0.0016562301488571224, 0.0
2499, 0.0016568929060195303, 0.0
2500, 0.0016575556631819382, 0.0
2501, 0.0016582184203443459, 0.0
2502, 0.0016588811775067537, 0.0
2503, 0.0016595439346691616, 0.0
2504, 0.0016602066918315695, 0.0
2505, 0.0016608694489939771, 0.0
2506, 0.001661532206156385, 0.0
2507, 0.0016621949633187929, 1.0
2508, 0.0016628577204812005, 0.0
2509, 0.0016635204776436084, 0.0
2510, 0.0016641832348060163, 0.0
2511, 0.0016648459919684242, 0.0
2512, 0.0016655087491308318, 0.0
2513, 0.0016661715062932397, 0.0
2514, 0.0016668342634556476, 0.0
2515, 0.0016674970206180552, 0.0
2516, 0.001668159777780463, 0.0
2517, 0.001668822534942871, 1.0
2518, 0.0016694852921052788, 0.0
2519, 0.0016701480492676865, 0.0
2520, 0.0016708108064300944, 0.0
2521, 0.0016714735635925022, 0.0
2522, 0.00167213632075491, 0.0
2523, 0.0016727990779173178, 0.0
2524, 0.0016734618350797256, 0.0
2525, 0.0016741245922421335, 0.0
2526, 0.0016747873494045412, 0.0
2527, 0.001675450106566949, 0.0
2528, 0.001676112863729357, 0.0
2529, 0.0016767756208917646, 0.0
2530, 0.0016774383780541724, 0.0
2531, 0.0016781011352165803, 0.0
2532, 0.0016787638923789882, 0.0
2533, 0.0016794266495413959, 0.0
2534, 0.0016800894067038037, 0.0
2535, 0.0016807521638662116, 1.0
2536, 0.0016814149210286195, 0.0
2537, 0.0016820776781910271, 0.0
2538, 0.001682740435353435, 0.0
2539, 0.0016834031925158429, 0.0
2540, 0.0016840659496782505, 0.0
2541, 0.0016847287068406584, 0.0
2542, 0.0016853914640030663, 1.0
2543, 0.0016860542211654742, 0.0
2544, 0.0016867169783278818, 0.0
2545, 0.0016873797354902897, 0.0
2546, 0.0016880424926526976, 0.0
2547, 0.0016887052498151052, 0.0
2548, 0.001689368006977513, 0.0
2549, 0.001690030764139921, 0.0
2550, 0.0016906935213023288, 0.0
2551, 0.0016913562784647365, 0.0
2552, 0.0016920190356271444, 0.0
2553, 0.0016926817927895522, 0.0
2554, 0.00169334454995196, 1.0
2555, 0.0016940073071143678, 0.0
2556, 0.0016946700642767756, 0.0
2557, 0.0016953328214391835, 0.0
2558, 0.0016959955786015912, 0.0
2559, 0.001696658335763999, 0.0
2560, 0.001697321092926407, 0.0
2561, 0.0016979838500888146, 0.0
2562, 0.0016986466072512225, 0.0
2563, 0.0016993093644136303, 0.0
2564, 0.0016999721215760382, 0.0
2565, 0.0017006348787384459, 0.0
2566, 0.0017012976359008537, 0.0
2567, 0.0017019603930632616, 0.0
2568, 0.0017026231502256693, 0.0
2569, 0.0017032859073880771, 0.0
2570, 0.001703948664550485, 0.0
2571, 0.0017046114217128929, 0.0
2572, 0.0017052741788753005, 0.0
2573, 0.0017059369360377084, 0.0
2574, 0.0017065996932001163, 0.0
2575, 0.001707262450362524, 0.0
2576, 0.0017079252075249318, 0.0
2577, 0.0017085879646873397, 0.0
2578, 0.0017092507218497476, 0.0
2579, 0.0017099134790121552, 0.0
2580, 0.001710576236174563, 0.0
2581, 0.001711238993336971, 0.0
2582, 0.0017119017504993786, 0.0
2583, 0.0017125645076617865, 0.0
2584, 0.0017132272648241944, 0.0
2585, 0.0017138900219866022, 0.0
2586, 0.00171455277914901, 0.0
2587, 0.0017152155363114178, 0.0
2588, 0.0017158782934738256, 0.0
2589, 0.0017165410506362335, 0.0
2590, 0.0017172038077986412, 0.0
2591, 0.001717866564961049, 0.0
2592, 0.001718529322123457, 0.0
2593, 0.0017191920792858646, 0.0
2594, 0.0017198548364482725, 0.0
2595, 0.0017205175936106803, 0.0
2596, 0.0017211803507730882, 0.0
2597, 0.0017218431079354959, 0.0
2598, 0.0017225058650979037, 0.0
2599, 0.0017231686222603116, 0.0
2600, 0.0017238313794227193, 0.0
2601, 0.0017244941365851271, 0.0
2602, 0.001725156893747535, 0.0
2603, 0.0017258196509099429, 0.0
2604, 0.0017264824080723505, 0.0
2605, 0.0017271451652347584, 0.0
2606, 0.0017278079223971663, 0.0
2607, 0.001728470679559574, 0.0
2608, 0.0017291334367219818, 0.0
2609, 0.0017297961938843897, 0.0
2610, 0.0017304589510467976, 0.0
2611, 0.0017311217082092052, 0.0
2612, 0.001731784465371613, 0.0
2613, 0.001732447222534021, 1.0
2614, 0.0017331099796964286, 0.0
2615, 0.0017337727368588365, 1.0
2616, 0.0017344354940212444, 0.0
2617, 0.0017350982511836522, 0.0
2618, 0.00173576100834606, 0.0
2619, 0.0017364237655084678, 0.0
2620, 0.0017370865226708756, 0.0
2621, 0.0017377492798332833, 0.0
2622, 0.0017384120369956912, 0.0
2623, 0.001739074794158099, 0.0
2624, 0.001739737551320507, 0.0
2625, 0.0017404003084829146, 0.0
2626, 0.0017410630656453225, 0.0
2627, 0.0017417258228077303, 0.0
2628, 0.001742388579970138, 0.0
2629, 0.0017430513371325459, 0.0
2630, 0.0017437140942949537, 0.0
2631, 0.0017443768514573616, 0.0
2632, 0.0017450396086197693, 0.0
2633, 0.0017457023657821771, 0.0
2634, 0.001746365122944585, 0.0
2635, 0.0017470278801069927, 0.0
2636, 0.0017476906372694005, 0.0
2637, 0.0017483533944318084, 0.0
2638, 0.0017490161515942163, 0.0
2639, 0.001749678908756624, 0.0
2640, 0.0017503416659190318, 0.0
2641, 0.0017510044230814397, 0.0
2642, 0.0017516671802438473, 0.0
2643, 0.0017523299374062552, 1.0
2644, 0.001752992694568663, 0.0
2645, 0.001753655451731071, 0.0
2646, 0.0017543182088934786, 0.0
2647, 0.0017549809660558865, 0.0
2648, 0.0017556437232182944, 0.0
2649, 0.0017563064803807022, 1.0
2650, 0.00175696923754311, 0.0
2651, 0.0017576319947055178, 0.0
2652, 0.0017582947518679256, 0.0
2653, 0.0017589575090303333, 0.0
2654, 0.0017596202661927412, 0.0
2655, 0.001760283023355149, 0.0
2656, 0.001760945780517557, 0.0
2657, 0.0017616085376799646, 0.0
2658, 0.0017622712948423725, 0.0
2659, 0.0017629340520047803, 0.0
2660, 0.001763596809167188, 0.0
2661, 0.0017642595663295959, 0.0
2662, 0.0017649223234920037, 0.0
2663, 0.0017655850806544116, 0.0
2664, 0.0017662478378168193, 0.0
2665, 0.0017669105949792271, 0.0
2666, 0.001767573352141635, 0.0
2667, 0.0017682361093040427, 0.0
2668, 0.0017688988664664505, 0.0
2669, 0.0017695616236288584, 0.0
2670, 0.0017702243807912663, 0.0
2671, 0.001770887137953674, 0.0
2672, 0.0017715498951160818, 0.0
2673, 0.0017722126522784897, 0.0
2674, 0.0017728754094408973, 0.0
2675, 0.0017735381666033052, 0.0
2676, 0.001774200923765713, 0.0
2677, 0.001774863680928121, 0.0
2678, 0.0017755264380905286, 0.0
2679, 0.0017761891952529365, 0.0
2680, 0.0017768519524153444, 0.0
2681, 0.001777514709577752, 0.0
2682, 0.00177817746674016, 0.0
2683, 0.0017788402239025678, 0.0
2684, 0.0017795029810649756, 0.0
2685, 0.0017801657382273833, 0.0
2686, 0.0017808284953897912, 0.0
2687, 0.001781491252552199, 0.0
2688, 0.0017821540097146067, 0.0
2689, 0.0017828167668770146, 0.0
2690, 0.0017834795240394225, 0.0
2691, 0.0017841422812018303, 0.0
2692, 0.001784805038364238, 0.0
2693, 0.0017854677955266459, 0.0
2694, 0.0017861305526890537, 0.0
2695, 0.0017867933098514614, 0.0
2696, 0.0017874560670138693, 0.0
2697, 0.0017881188241762771, 0.0
2698, 0.001788781581338685, 2.0
2699, 0.0017894443385010927, 0.0
2700, 0.0017901070956635005, 0.0
2701, 0.0017907698528259084, 0.0
2702, 0.0017914326099883163, 0.0
2703, 0.001792095367150724, 0.0
2704, 0.0017927581243131318, 0.0
2705, 0.0017934208814755397, 0.0
2706, 0.0017940836386379473, 0.0
2707, 0.0017947463958003552, 0.0
2708, 0.001795409152962763, 0.0
2709, 0.001796071910125171, 0.0
2710, 0.0017967346672875786, 0.0
2711, 0.0017973974244499865, 0.0
2712, 0.0017980601816123944, 0.0
2713, 0.001798722938774802, 0.0
2714, 0.00179938569593721, 1.0
2715, 0.0018000484530996178, 0.0
2716, 0.0018007112102620257, 0.0
2717, 0.0018013739674244333, 0.0
2718, 0.0018020367245868412, 0.0
2719, 0.001802699481749249, 0.0
2720, 0.0018033622389116567, 0.0
2721, 0.0018040249960740646, 0.0
2722, 0.0018046877532364725, 0.0
2723, 0.0018053505103988803, 0.0
2724, 0.001806013267561288, 0.0
2725, 0.0018066760247236959, 0.0
2726, 0.0018073387818861037, 0.0
2727, 0.0018080015390485114, 0.0
2728, 0.0018086642962109193, 0.0
2729, 0.0018093270533733271, 0.0
2730, 0.001809989810535735, 0.0
2731, 0.0018106525676981427, 0.0
2732, 0.0018113153248605505, 0.0
2733, 0.0018119780820229584, 0.0
2734, 0.001812640839185366, 0.0
2735, 0.001813303596347774, 1.0
2736, 0.0018139663535101818, 0.0
2737, 0.0018146291106725897, 0.0
2738, 0.0018152918678349974, 0.0
2739, 0.0018159546249974052, 0.0
2740, 0.001816617382159813, 0.0
2741, 0.0018172801393222208, 0.0
2742, 0.0018179428964846286, 0.0
2743, 0.0018186056536470365, 0.0
2744, 0.0018192684108094444, 0.0
2745, 0.001819931167971852, 0.0
2746, 0.00182059392513426, 0.0
2747, 0.0018212566822966678, 0.0
2748, 0.0018219194394590754, 1.0
2749, 0.0018225821966214833, 0.0
2750, 0.0018232449537838912, 0.0
2751, 0.001823907710946299, 0.0
2752, 0.0018245704681087067, 0.0
2753, 0.0018252332252711146, 0.0
2754, 0.0018258959824335225, 0.0
2755, 0.0018265587395959301, 0.0
2756, 0.001827221496758338, 0.0
2757, 0.0018278842539207459, 0.0
2758, 0.0018285470110831537, 0.0
2759, 0.0018292097682455614, 0.0
2760, 0.0018298725254079693, 0.0
2761, 0.0018305352825703771, 0.0
2762, 0.001831198039732785, 0.0
2763, 0.0018318607968951927, 0.0
2764, 0.0018325235540576005, 0.0
2765, 0.0018331863112200084, 0.0
2766, 0.001833849068382416, 0.0
2767, 0.001834511825544824, 0.0
2768, 0.0018351745827072318, 0.0
2769, 0.0018358373398696397, 0.0
2770, 0.0018365000970320474, 1.0
2771, 0.0018371628541944552, 0.0
2772, 0.001837825611356863, 0.0
2773, 0.0018384883685192708, 0.0
2774, 0.0018391511256816786, 0.0
2775, 0.0018398138828440865, 0.0
2776, 0.0018404766400064944, 0.0
2777, 0.001841139397168902, 0.0
2778, 0.00184180215433131, 0.0
2779, 0.0018424649114937178, 0.0
2780, 0.0018431276686561254, 0.0
2781, 0.0018437904258185333, 0.0
2782, 0.0018444531829809412, 0.0
2783, 0.001845115940143349, 0.0
2784, 0.0018457786973057567, 0.0
2785, 0.0018464414544681646, 0.0
2786, 0.0018471042116305725, 0.0
2787, 0.0018477669687929801, 0.0
2788, 0.001848429725955388, 1.0
2789, 0.0018490924831177959, 0.0
2790, 0.0018497552402802037, 0.0
2791, 0.0018504179974426114, 0.0
2792, 0.0018510807546050193, 0.0
2793, 0.0018517435117674271, 0.0
2794, 0.0018524062689298348, 1.0
2795, 0.0018530690260922427, 0.0
2796, 0.0018537317832546505, 0.0
2797, 0.0018543945404170584, 0.0
2798, 0.001855057297579466, 0.0
2799, 0.001855720054741874, 0.0
2800, 0.0018563828119042818, 0.0
2801, 0.0018570455690666895, 0.0
2802, 0.0018577083262290974, 0.0
2803, 0.0018583710833915052, 0.0
2804, 0.001859033840553913, 0.0
2805, 0.0018596965977163208, 1.0
2806, 0.0018603593548787286, 0.0
2807, 0.0018610221120411365, 0.0
2808, 0.0018616848692035442, 0.0
2809, 0.001862347626365952, 0.0
2810, 0.00186301038352836, 0.0
2811, 0.0018636731406907678, 0.0
2812, 0.0018643358978531754, 1.0
2813, 0.0018649986550155833, 0.0
2814, 0.0018656614121779912, 0.0
2815, 0.0018663241693403988, 0.0
2816, 0.0018669869265028067, 0.0
2817, 0.0018676496836652146, 0.0
2818, 0.0018683124408276225, 0.0
2819, 0.0018689751979900301, 0.0
2820, 0.001869637955152438, 0.0
2821, 0.0018703007123148459, 0.0
2822, 0.0018709634694772537, 0.0
2823, 0.0018716262266396614, 0.0
2824, 0.0018722889838020693, 1.0
2825, 0.0018729517409644771, 0.0
2826, 0.0018736144981268848, 0.0
2827, 0.0018742772552892927, 0.0
2828, 0.0018749400124517005, 0.0
2829, 0.0018756027696141084, 0.0
2830, 0.001876265526776516, 0.0
2831, 0.001876928283938924, 0.0
2832, 0.0018775910411013318, 0.0
2833, 0.0018782537982637395, 0.0
2834, 0.0018789165554261474, 0.0
2835, 0.0018795793125885552, 0.0
2836, 0.001880242069750963, 0.0
2837, 0.0018809048269133708, 0.0
2838, 0.0018815675840757786, 0.0
2839, 0.0018822303412381865, 0.0
2840, 0.0018828930984005942, 0.0
2841, 0.001883555855563002, 0.0
2842, 0.00188421861272541, 0.0
2843, 0.0018848813698878178, 0.0
2844, 0.0018855441270502254, 0.0
2845, 0.0018862068842126333, 0.0
2846, 0.0018868696413750412, 0.0
2847, 0.0018875323985374488, 0.0
2848, 0.0018881951556998567, 0.0
2849, 0.0018888579128622646, 0.0
2850, 0.0018895206700246725, 0.0
2851, 0.0018901834271870801, 0.0
2852, 0.001890846184349488, 0.0
2853, 0.0018915089415118959, 0.0
2854, 0.0018921716986743035, 0.0
2855, 0.0018928344558367114, 0.0
2856, 0.0018934972129991193, 0.0
2857, 0.0018941599701615271, 0.0
2858, 0.0018948227273239348, 0.0
2859, 0.0018954854844863427, 1.0
2860, 0.0018961482416487505, 0.0
2861, 0.0018968109988111582, 0.0
2862, 0.001897473755973566, 0.0
2863, 0.001898136513135974, 0.0
2864, 0.0018987992702983818, 0.0
2865, 0.0018994620274607895, 0.0
2866, 0.0019001247846231974, 0.0
2867, 0.0019007875417856052, 0.0
2868, 0.0019014502989480129, 0.0
2869, 0.0019021130561104208, 0.0
2870, 0.0019027758132728286, 0.0
2871, 0.0019034385704352365, 0.0
2872, 0.0019041013275976442, 0.0
2873, 0.001904764084760052, 0.0
2874, 0.00190542684192246, 0.0
2875, 0.0019060895990848678, 0.0
2876, 0.0019067523562472754, 0.0
2877, 0.0019074151134096833, 0.0
2878, 0.0019080778705720912, 0.0
2879, 0.0019087406277344988, 0.0
2880, 0.0019094033848969067, 0.0
2881, 0.0019100661420593146, 0.0
2882, 0.0019107288992217225, 0.0
2883, 0.0019113916563841301, 0.0
2884, 0.001912054413546538, 0.0
2885, 0.0019127171707089459, 0.0
2886, 0.0019133799278713535, 0.0
2887, 0.0019140426850337614, 0.0
2888, 0.0019147054421961693, 0.0
2889, 0.0019153681993585771, 0.0
2890, 0.0019160309565209848, 1.0
2891, 0.0019166937136833927, 0.0
2892, 0.0019173564708458006, 0.0
2893, 0.0019180192280082082, 0.0
2894, 0.001918681985170616, 0.0
2895, 0.001919344742333024, 0.0
2896, 0.0019200074994954318, 0.0
2897, 0.0019206702566578395, 0.0
2898, 0.0019213330138202474, 0.0
2899, 0.0019219957709826552, 1.0
2900, 0.0019226585281450629, 0.0
2901, 0.0019233212853074708, 0.0
2902, 0.0019239840424698786, 0.0
2903, 0.0019246467996322865, 0.0
2904, 0.0019253095567946942, 0.0
2905, 0.001925972313957102, 0.0
2906, 0.00192663507111951, 0.0
2907, 0.0019272978282819176, 0.0
2908, 0.0019279605854443254, 0.0
2909, 0.0019286233426067333, 0.0
2910, 0.0019292860997691412, 0.0
2911, 0.0019299488569315488, 0.0
2912, 0.0019306116140939567, 0.0
2913, 0.0019312743712563646, 0.0
2914, 0.0019319371284187723, 0.0
2915, 0.0019325998855811801, 0.0
2916, 0.001933262642743588, 0.0
2917, 0.0019339253999059959, 0.0
2918, 0.0019345881570684035, 0.0
2919, 0.0019352509142308114, 0.0
2920, 0.0019359136713932193, 0.0
2921, 0.001936576428555627, 0.0
2922, 0.0019372391857180348, 0.0
2923, 0.0019379019428804427, 0.0
2924, 0.0019385647000428506, 0.0
2925, 0.0019392274572052582, 0.0
2926, 0.001939890214367666, 0.0
2927, 0.001940552971530074, 0.0
2928, 0.0019412157286924816, 0.0
2929, 0.0019418784858548895, 0.0
2930, 0.0019425412430172974, 0.0
2931, 0.0019432040001797052, 0.0
2932, 0.0019438667573421129, 0.0
2933, 0.0019445295145045208, 0.0
2934, 0.0019451922716669286, 0.0
2935, 0.0019458550288293365, 0.0
2936, 0.0019465177859917442, 0.0
2937, 0.001947180543154152, 0.0
2938, 0.00194784330031656, 0.0
2939, 0.0019485060574789676, 0.0
2940, 0.0019491688146413754, 0.0
2941, 0.0019498315718037833, 0.0
2942, 0.0019504943289661912, 0.0
2943, 0.0019511570861285988, 0.0
2944, 0.0019518198432910067, 0.0
2945, 0.0019524826004534146, 0.0
2946, 0.0019531453576158223, 0.0
2947, 0.0019538081147782303, 0.0
2948, 0.001954470871940638, 0.0
2949, 0.0019551336291030457, 0.0
2950, 0.0019557963862654537, 0.0
2951, 0.0019564591434278614, 0.0
2952, 0.001957121900590269, 0.0
2953, 0.001957784657752677, 0.0
2954, 0.001958447414915085, 0.0
2955, 0.0019591101720774925, 0.0
2956, 0.0019597729292399006, 0.0
2957, 0.001960435686402308, 0.0
2958, 0.0019610984435647163, 0.0
2959, 0.001961761200727124, 0.0
2960, 0.0019624239578895316, 0.0
2961, 0.0019630867150519397, 0.0
2962, 0.0019637494722143474, 0.0
2963, 0.001964412229376755, 0.0
2964, 0.001965074986539163, 0.0
2965, 0.0019657377437015708, 0.0
2966, 0.0019664005008639784, 0.0
2967, 0.0019670632580263865, 0.0
2968, 0.001967726015188794, 0.0
2969, 0.001968388772351202, 0.0
2970, 0.00196905152951361, 0.0
2971, 0.0019697142866760176, 0.0
2972, 0.0019703770438384257, 0.0
2973, 0.0019710398010008333, 0.0
2974, 0.001971702558163241, 0.0
2975, 0.001972365315325649, 0.0
2976, 0.0019730280724880567, 0.0
2977, 0.0019736908296504644, 0.0
2978, 0.0019743535868128725, 1.0
2979, 0.00197501634397528, 0.0
2980, 0.001975679101137688, 0.0
2981, 0.001976341858300096, 0.0
2982, 0.0019770046154625035, 0.0
2983, 0.001977667372624911, 0.0
2984, 0.0019783301297873193, 0.0
2985, 0.001978992886949727, 0.0
2986, 0.001979655644112135, 0.0
2987, 0.0019803184012745427, 0.0
2988, 0.0019809811584369503, 0.0
2989, 0.0019816439155993584, 0.0
2990, 0.001982306672761766, 0.0
2991, 0.0019829694299241737, 0.0
2992, 0.001983632187086582, 0.0
2993, 0.0019842949442489895, 0.0
2994, 0.001984957701411397, 0.0
2995, 0.0019856204585738052, 0.0
2996, 0.001986283215736213, 0.0
2997, 0.0019869459728986206, 0.0
2998, 0.0019876087300610286, 0.0
2999, 0.0019882714872234363, 0.0
3000, 0.0019889342443858444, 0.0
3001, 0.001989597001548252, 0.0
3002, 0.0019902597587106597, 0.0
3003, 0.001990922515873068, 0.0
3004, 0.0019915852730354754, 1.0
3005, 0.001992248030197883, 0.0
3006, 0.001992910787360291, 0.0
3007, 0.001993573544522699, 0.0
3008, 0.0019942363016851065, 0.0
3009, 0.0019948990588475146, 0.0
3010, 0.0019955618160099223, 0.0
3011, 0.00199622457317233, 0.0
3012, 0.001996887330334738, 0.0
3013, 0.0019975500874971457, 0.0
3014, 0.0019982128446595538, 0.0
3015, 0.0019988756018219614, 1.0
3016, 0.001999538358984369, 0.0
3017, 0.002000201116146777, 0.0
3018, 0.002000863873309185, 2.0
3019, 0.0020015266304715925, 0.0
3020, 0.0020021893876340006, 0.0
3021, 0.002002852144796408, 0.0
3022, 0.002003514901958816, 0.0
3023, 0.002004177659121224, 0.0
3024, 0.0020048404162836316, 0.0
3025, 0.0020055031734460397, 0.0
3026, 0.0020061659306084474, 0.0
3027, 0.002006828687770855, 0.0
3028, 0.002007491444933263, 0.0
3029, 0.0020081542020956708, 0.0
3030, 0.0020088169592580784, 0.0
3031, 0.0020094797164204865, 0.0
3032, 0.002010142473582894, 0.0
3033, 0.002010805230745302, 0.0
3034, 0.00201146798790771, 0.0
3035, 0.0020121307450701176, 0.0
3036, 0.0020127935022325252, 0.0
3037, 0.0020134562593949333, 0.0
3038, 0.002014119016557341, 0.0
3039, 0.002014781773719749, 0.0
3040, 0.0020154445308821567, 0.0
3041, 0.0020161072880445644, 0.0
3042, 0.0020167700452069725, 0.0
3043, 0.00201743280236938, 0.0
3044, 0.002018095559531788, 0.0
3045, 0.002018758316694196, 1.0
3046, 0.0020194210738566035, 0.0
3047, 0.002020083831019011, 0.0
3048, 0.0020207465881814193, 0.0
3049, 0.002021409345343827, 0.0
3050, 0.0020220721025062346, 0.0
3051, 0.0020227348596686427, 0.0
3052, 0.0020233976168310503, 0.0
3053, 0.0020240603739934584, 0.0
3054, 0.002024723131155866, 0.0
3055, 0.0020253858883182737, 0.0
3056, 0.002026048645480682, 0.0
3057, 0.0020267114026430895, 0.0
3058, 0.002027374159805497, 0.0
3059, 0.0020280369169679052, 0.0
3060, 0.002028699674130313, 0.0
3061, 0.0020293624312927206, 0.0
3062, 0.0020300251884551286, 0.0
3063, 0.0020306879456175363, 0.0
3064, 0.002031350702779944, 0.0
3065, 0.002032013459942352, 0.0
3066, 0.0020326762171047597, 0.0
3067, 0.002033338974267168, 0.0
3068, 0.0020340017314295755, 0.0
3069, 0.002034664488591983, 0.0
3070, 0.002035327245754391, 0.0
3071, 0.002035990002916799, 0.0
3072, 0.0020366527600792065, 0.0
3073, 0.0020373155172416146, 0.0
3074, 0.0020379782744040223, 0.0
3075, 0.00203864103156643, 0.0
3076, 0.002039303788728838, 0.0
3077, 0.0020399665458912457, 0.0
3078, 0.0020406293030536538, 0.0
3079, 0.0020412920602160614, 1.0
3080, 0.002041954817378469, 0.0
3081, 0.002042617574540877, 0.0
3082, 0.002043280331703285, 0.0
3083, 0.0020439430888656925, 0.0
3084, 0.0020446058460281006, 0.0
3085, 0.0020452686031905082, 0.0
3086, 0.002045931360352916, 0.0
3087, 0.002046594117515324, 0.0
3088, 0.0020472568746777316, 0.0
3089, 0.0020479196318401393, 0.0
3090, 0.0020485823890025474, 0.0
3091, 0.002049245146164955, 0.0
3092, 0.002049907903327363, 0.0
3093, 0.0020505706604897708, 0.0
3094, 0.0020512334176521784, 0.0
3095, 0.0020518961748145865, 0.0
3096, 0.002052558931976994, 0.0
3097, 0.002053221689139402, 0.0
3098, 0.00205388444630181, 0.0
3099, 0.0020545472034642176, 0.0
3100, 0.0020552099606266252, 0.0
3101, 0.0020558727177890333, 1.0
3102, 0.002056535474951441, 0.0
3103, 0.0020571982321138486, 0.0
3104, 0.0020578609892762567, 0.0
3105, 0.0020585237464386644, 0.0
3106, 0.0020591865036010725, 0.0
3107, 0.00205984926076348, 0.0
3108, 0.002060512017925888, 0.0
3109, 0.002061174775088296, 0.0
3110, 0.0020618375322507035, 0.0
3111, 0.002062500289413111, 0.0
3112, 0.0020631630465755193, 0.0
3113, 0.002063825803737927, 0.0
